DWA ID,y_pred,uncertainty
4.A.2.a.4.I03.D01,2.691444928621382,0.5961756066155122
4.A.2.a.4.I05.D05,2.342673398539673,0.6339277345677532
4.A.2.a.4.I06.D03,2.7237700973424888,0.5955850608205049
4.A.2.a.4.I07.D01,3.1085963220897455,0.5979668911972116
4.A.2.a.4.I07.D09,2.046142289639093,0.6123809302748668
4.A.2.a.4.I07.D15,3.5771275328170993,0.6324411636354625
4.A.2.a.4.I08.D01,1.669590682877356,0.5997012713074796
4.A.2.a.4.I11.D04,2.819418048079875,0.6064876343753793
4.A.2.a.4.I12.D05,2.7708475974630535,0.6152465278677557
4.A.2.b.1.I01.D02,3.2152298003507354,0.6113557102088691
4.A.2.b.1.I01.D03,3.033041196428572,0.603923845312309
4.A.2.b.1.I03.D02,3.0371253113069567,0.6540608683123832
4.A.2.b.1.I04.D09,3.33269670503634,0.6609424318145312
4.A.2.b.1.I04.D13,2.8630997719823545,0.6607996918245007
4.A.2.b.1.I08.D01,3.036025302483771,0.6109760999938185
4.A.2.b.1.I08.D07,2.378545986870396,0.6458361780952462
4.A.2.b.1.I08.D12,2.677898589632579,0.5939324924379283
4.A.2.b.1.I08.D14,2.485884047176579,0.6041176669407928
4.A.2.b.1.I09.D01,2.12075685701282,0.5769000960248531
4.A.2.b.1.I10.D06,3.6140284232290805,0.5880649894970524
4.A.2.b.2.I01.D01,1.7168291495090118,0.5929066693466467
4.A.2.b.2.I02.D08,2.238578182250352,0.6483609166351565
4.A.2.b.2.I03.D05,2.321232500473434,0.6118859239214629
4.A.2.b.2.I05.D03,1.799719636866623,0.5710867923257772
4.A.2.b.2.I11.D02,2.237325949981841,0.7308183645099495
4.A.2.b.2.I17.D03,2.30146667836151,0.6033120061078163
4.A.2.b.2.I18.D03,3.0525634585478514,0.6985643028903574
4.A.2.b.2.I18.D09,2.1883117616763723,0.661089156002646
4.A.2.b.2.I18.D16,2.8436358933846733,0.6600358716430001
4.A.2.b.3.I01.D03,1.4445833732784075,0.5876005992551212
4.A.2.b.3.I01.D07,2.4759760504777066,0.5938406713608879
4.A.2.b.3.I01.D18,1.5729687192436832,0.5721337934138297
4.A.2.b.4.I01.D01,2.0361740032216766,0.5642398741117658
4.A.2.b.4.I01.D02,1.881561768300222,0.5674475073950997
4.A.2.b.5.I02.D01,2.2968475138055453,0.6156341279018296
4.A.2.b.6.I02.D02,2.427539461060335,0.597704429670836
4.A.2.b.6.I02.D03,2.8511929503057205,0.5995797571958281
4.A.2.b.6.I02.D09,3.172711872207909,0.6025556467311812
4.A.3.a.1.I01.D06,3.0876985787519198,0.6534595758204702
4.A.3.a.1.I01.D07,3.023100102154786,0.6025695107520157
4.A.3.a.1.I03.D02,2.8408588911859045,0.585478136149252
4.A.3.a.1.I03.D15,3.032190067693892,0.633491224906928
4.A.3.a.1.I03.D23,2.53364078235795,0.5963751179560024
4.A.3.a.1.I04.D02,2.5724269034254084,0.6257480231054702
4.A.3.a.1.I05.D04,3.079191232058499,0.6256448878790053
4.A.3.a.1.I05.D06,2.7131788178226053,0.6175057334542151
4.A.3.a.1.I05.D08,3.1932081334897555,0.6116812626950789
4.A.3.a.1.I06.D01,3.0538210594246946,0.6021880053592508
4.A.3.a.1.I06.D06,3.7528474912530214,0.6265099167122319
4.A.3.a.1.I06.D08,3.5675531929662316,0.5889563797239923
4.A.3.a.1.I06.D10,3.4293992016844674,0.5809635249828577
4.A.3.a.1.I06.D11,3.732334028428492,0.6392496597148778
4.A.3.a.1.I07.D06,2.9277644656437465,0.6153690969425529
4.A.3.a.1.I07.D09,3.0152504327098484,0.5956593634896024
4.A.3.a.1.I07.D10,3.0667760026171758,0.6259754419810086
4.A.3.a.1.I08.D03,2.823725912916257,0.5812045889920956
4.A.3.a.1.I09.D02,2.984337355544526,0.6041669887354129
4.A.3.a.1.I10.D04,3.3057665776114042,0.5842992039374977
4.A.3.a.1.I11.D10,2.173315427143181,0.604815584012246
4.A.3.a.1.I11.D11,2.432532506950318,0.6398017618967637
4.A.3.a.1.I15.D01,2.468361779325735,0.5926578115890218
4.A.3.a.1.I15.D02,2.679562918675292,0.5804164625518977
4.A.3.a.1.I15.D03,2.493099988832384,0.6064818365262878
4.A.3.a.1.I16.D03,2.0498871298372503,0.7108022022534541
4.A.3.a.2.I01.D03,2.989608869450179,0.6024033989478976
4.A.3.a.2.I01.D08,2.7479798001201283,0.5815311485608783
4.A.3.a.2.I01.D15,2.31284235543325,0.6734567464922696
4.A.3.a.2.I03.D01,2.8386755700653987,0.5935611053171961
4.A.3.a.2.I03.D02,2.8585051913475175,0.6026785360369864
4.A.3.a.2.I03.D07,2.7066737431586905,0.5874925762265368
4.A.3.a.2.I04.D07,2.531339175265743,0.6467110056164787
4.A.3.a.2.I06.D01,3.5423008634841517,0.593455371225291
4.A.3.a.2.I06.D02,3.4640640468306176,0.5854972185590821
4.A.3.a.2.I06.D03,3.725041065076918,0.5890667477891469
4.A.3.a.2.I06.D04,3.8320677295468557,0.6228397583475438
4.A.3.a.2.I08.D01,3.029412772679608,0.7239944314181486
4.A.3.a.2.I09.D05,2.716629401608281,0.590607447681851
4.A.3.a.2.I09.D07,3.4395284494629292,0.5884072640518756
4.A.3.a.2.I09.D09,2.860812955428713,0.6132183549755368
4.A.3.a.2.I11.D02,2.8843554092483847,0.5938698762696966
4.A.3.a.2.I12.D05,3.128938516987179,0.5999797008525825
4.A.3.a.2.I15.D03,2.7881858805710644,0.6161366633068717
4.A.3.a.2.I18.D01,3.052890246119729,0.6120158645327951
4.A.3.a.2.I20.D03,2.788043326594792,0.6233946332666864
4.A.3.a.2.I22.D04,2.8045103051266653,0.6012775605707592
4.A.3.a.2.I32.D01,1.708762109034903,0.5723853621163695
4.A.3.a.2.I32.D02,1.9848924688322767,0.6328240518888473
4.A.3.a.2.I33.D02,2.667137746894486,0.6325307343996149
4.A.3.a.2.I34.D07,2.6892824082397837,0.5867687156364125
4.A.3.a.2.I35.D05,3.002258489204273,0.5785171363901753
4.A.3.a.2.I36.D08,3.5439641155849753,0.6012862291905439
4.A.3.a.2.I37.D04,2.9489659135627866,0.6018267787126899
4.A.3.a.2.I39.D01,3.0139055982615224,0.6328874745908095
4.A.3.a.2.I40.D03,3.6079322309441553,0.5834095542209194
4.A.3.a.2.I41.D02,3.5761491534438585,0.6049254960279313
4.A.3.a.2.I41.D04,3.7235640469526734,0.5996062142306151
4.A.3.a.2.I41.D05,2.9144778200709114,0.5763815307255378
4.A.3.a.2.I42.D02,3.6285593315259623,0.6121066144243237
4.A.3.a.3.I04.D04,2.946469060476577,0.6105360713033843
4.A.3.a.3.I04.D05,2.9636737779111133,0.6134898537128475
4.A.3.a.3.I06.D05,3.622495812012094,0.758131428662848
4.A.3.a.3.I06.D12,3.209024774489955,0.5933158924863804
4.A.3.a.3.I11.D04,3.297844889775278,0.7271230634437877
4.A.3.a.4.I01.D04,2.89402702239396,0.7008539142697181
4.A.3.a.4.I01.D05,2.6060228084733303,0.6064513581793367
4.A.3.a.4.I01.D06,3.3132644624801237,0.5984818425909069
4.A.3.a.4.I01.D12,2.781352218139096,0.5946406272213425
4.A.3.b.1.I02.D01,2.6506446732493476,0.6315497083649317
4.A.3.b.1.I02.D02,2.8558896561992224,0.6447958405746785
4.A.3.b.1.I06.D04,2.16150352049132,0.6819276120023758
4.A.3.b.1.I06.D06,3.6818617492220542,0.6067788492769477
4.A.3.b.6.I01.D02,2.685291622068362,0.578373754369716
4.A.3.b.6.I02.D04,2.592891999231885,0.6492712419513023
4.A.3.b.6.I03.D06,1.8760962055917565,0.5919589577183011
4.A.3.b.6.I08.D07,3.3142218587957233,0.6118173677579417
4.A.3.b.6.I08.D12,1.5511220387405213,0.5677856034435633
4.A.3.b.6.I08.D23,2.304169545234335,0.6432698981881062
4.A.3.b.6.I09.D02,3.034167761445506,0.621473745446087
4.A.3.b.6.I10.D03,3.463748412855294,0.5954133875650669
4.A.3.b.6.I11.D01,1.8246435170353732,0.588998637402534
4.A.3.b.6.I11.D03,2.771042463024183,0.5974873153413744
4.A.3.b.6.I11.D04,2.769467173895973,0.5784317095950957
4.A.3.b.6.I11.D05,2.9790354320678336,0.5958246927374002
4.A.3.b.6.I12.D04,1.7057152888452825,0.5694968204407505
4.A.3.b.6.I13.D01,3.160623071546417,0.59191825604149
4.A.3.b.6.I13.D06,2.762704734053549,0.6139833507346983
4.A.3.b.6.I15.D02,1.8304335390310027,0.5694125182248437
4.A.4.a.1.I01.D01,2.4597392612985383,0.631964704547217
4.A.4.a.1.I01.D03,3.383689930642998,0.5943960559648769
4.A.4.a.1.I01.D05,3.141906879259432,0.5887968809084327
4.A.4.a.1.I02.D02,2.6237865487843863,0.6100864784221107
4.A.4.a.1.I02.D03,1.9704739059365777,0.5739692088986503
4.A.4.a.1.I02.D04,2.9822158618670604,0.5710943243091364
4.A.4.a.1.I05.D05,2.655644959270224,0.5860174978188537
4.A.4.a.2.I03.D02,3.4044241306377216,0.5923352647750182
4.A.4.a.2.I03.D07,2.6017743459992335,0.6539210032332754
4.A.4.a.2.I03.D09,1.7378709244855224,0.5856526355249572
4.A.4.a.2.I03.D11,3.2683733836332336,0.6346731040799352
4.A.4.a.2.I03.D19,2.989070114712959,0.6251791371876294
4.A.4.a.2.I03.D20,3.30360703391757,0.5818709396532817
4.A.4.a.2.I04.D03,2.3915790736379403,0.6028290428042862
4.A.4.a.2.I05.D03,1.714198130292422,0.5833946060420208
4.A.4.a.2.I05.D04,3.0617053173144795,0.6393315280813479
4.A.4.a.2.I06.D03,2.453354236180155,0.5906258511152878
4.A.4.a.2.I07.D03,1.8182626256150698,0.5713801801038914
4.A.4.a.2.I08.D03,2.6450044326870064,0.5903153788053075
4.A.4.a.2.I08.D07,2.9231511185320254,0.6281072329563031
4.A.4.a.2.I09.D02,2.431190907571801,0.626627731938318
4.A.4.a.2.I09.D03,2.6780133955354577,0.6123737268684861
4.A.4.a.2.I09.D07,2.1443417816473325,0.6124204230417911
4.A.4.a.2.I12.D01,2.039580096346863,0.6269618978608467
4.A.4.a.3.I01.D02,1.7244041663862328,0.6187600076777859
4.A.4.a.3.I02.D09,2.0262004163677503,0.5891111645656677
4.A.4.a.3.I03.D08,2.4375643682359645,0.6384772937397996
4.A.4.a.5.I01.D01,2.9376580921251696,0.5897447004326217
4.A.4.a.5.I01.D06,1.8214204576601465,0.5785598311425155
4.A.4.a.5.I03.D06,2.8264785296021437,0.5896762004034777
4.A.4.a.5.I04.D02,2.942990140838826,0.627092459922082
4.A.4.a.5.I05.D01,2.2281576911919982,0.6413891215342593
4.A.4.a.5.I07.D02,2.3812602186786584,0.5859044271316316
4.A.4.a.5.I09.D05,1.7776599941931934,0.5730144281730016
4.A.4.a.5.I09.D06,2.8729532895319214,0.6593471014408347
4.A.4.a.5.I10.D01,2.6347003978716605,0.645975464874021
4.A.4.a.5.I11.D01,2.982779855569849,0.6093148855654551
4.A.4.a.5.I11.D04,2.874266035226314,0.6044231618519245
4.A.4.a.5.I12.D02,2.8755605812650566,0.6191739314937283
4.A.4.a.5.I12.D05,2.655855338451323,0.6545674550593104
4.A.4.a.5.I12.D07,2.7314452968488823,0.5982569114737304
4.A.4.a.5.I12.D08,2.9086414578532396,0.6738963833687066
4.A.4.a.6.I02.D04,2.95056965813731,0.7122751108013237
4.A.4.a.6.I03.D02,2.7589365703853197,0.6116771050851115
4.A.4.a.6.I03.D05,2.906844095880626,0.6115352280651951
4.A.4.a.7.I02.D02,1.5565102318565343,0.6298074433235894
4.A.4.a.7.I02.D07,3.2474825809522616,0.6114867844989273
4.A.4.a.7.I02.D10,2.5027910854623254,0.5878013636387021
4.A.4.a.7.I03.D03,2.4979210856178566,0.6599238006089658
4.A.4.a.8.I01.D03,2.2367875657930476,0.746032601386232
4.A.4.a.8.I01.D04,1.7211715851896443,0.6381134110353432
4.A.4.a.8.I01.D05,1.2135718300173002,0.6760570680887454
4.A.4.a.8.I03.D03,3.0284895111979653,0.6043640799152445
4.A.4.a.8.I03.D04,2.308763849057199,0.5937784206390271
4.A.4.a.8.I03.D06,2.963855897616231,0.5878575805571735
4.A.4.b.3.I01.D04,1.7081980776299206,0.6032037571011228
4.A.4.b.3.I02.D05,1.4014899066057334,0.5866226357723632
4.A.4.b.3.I02.D06,1.8023168255156277,0.5674933103061703
4.A.4.b.3.I02.D10,1.5407315341918268,0.5986362852571663
4.A.4.b.3.I04.D07,1.6396280287775835,0.7108644720916053
4.A.4.b.3.I04.D10,2.5090138254354484,0.6015159428928181
4.A.4.b.3.I04.D14,2.477988118202413,0.5997716907309378
4.A.4.b.3.I04.D16,1.951021438092163,0.5708751353346728
4.A.4.b.3.I05.D05,2.0786912711318055,0.5826347611064344
4.A.4.b.4.I01.D13,2.530483558892315,0.5681285727222507
4.A.4.b.4.I01.D18,1.475087979318106,0.5851566785129987
4.A.4.b.4.I03.D04,2.583970216882563,0.682172098392674
4.A.4.b.4.I03.D05,1.746139006224355,0.6289395000026459
4.A.4.b.4.I05.D02,2.316252645639496,0.7074516854318729
4.A.4.b.4.I06.D10,2.28919155041247,0.6545469779668887
4.A.4.b.4.I08.D03,1.9159695281455387,0.6094815291548188
4.A.4.b.4.I09.D02,2.0430112951868313,0.6168298693067138
4.A.4.b.4.I09.D04,2.0236909777377625,0.5703997817536033
4.A.4.b.4.I10.D02,2.676273237806912,0.5773035756047173
4.A.4.b.4.I10.D05,2.5167996932824463,0.6165226793713927
4.A.4.b.4.I12.D01,3.158190034439,0.609650124151722
4.A.4.b.4.I12.D13,2.6532905445955874,0.5993006792949478
4.A.4.b.4.I12.D18,1.992609732086861,0.6262851984201334
4.A.4.b.4.I12.D30,2.5285718950532585,0.645899292206578
4.A.4.b.4.I12.D31,3.033217192401426,0.5901827277969556
4.A.4.b.4.I12.D39,1.9372067704057978,0.572652005309056
4.A.4.b.4.I13.D02,1.9069364718875534,0.5878053258464684
4.A.4.b.4.I15.D03,2.406617281532789,0.6422134406089013
4.A.4.b.5.I01.D01,2.251057058482661,0.643708562411021
4.A.4.b.5.I02.D02,1.8746254702354543,0.6543096523109844
4.A.4.b.6.I02.D03,3.0219695244319436,0.5981461903793708
4.A.4.b.6.I02.D04,3.0168591697935137,0.6044109213916666
4.A.4.b.6.I05.D10,2.2668165693209525,0.5698853101636336
4.A.4.b.6.I06.D02,2.277808904810552,0.614580300726093
4.A.4.b.6.I07.D03,2.1378968996475587,0.6517781318778173
4.A.4.b.6.I07.D06,1.4495131082395374,0.6225803757471113
4.A.4.b.6.I08.D01,1.7170139534840074,0.5998446001333853
4.A.4.b.6.I08.D04,2.3670959750086564,0.577204868922383
4.A.4.b.6.I10.D02,1.6998943122012955,0.5872337659014901
4.A.4.b.6.I10.D05,1.6187242217154587,0.5994778648574957
4.A.4.b.6.I10.D07,1.418534280638659,0.60563944137435
4.A.4.c.1.I01.D06,3.284870976597386,0.6023607391334149
4.A.4.c.1.I01.D07,3.6043706957257617,0.6221024691771557
4.A.4.c.1.I03.D06,2.553321548141485,0.581440735044124
4.A.4.c.1.I03.D10,3.3063233120261817,0.6075103480168558
4.A.4.c.1.I03.D11,3.4503784640557305,0.5998699390185767
4.A.4.c.1.I05.D04,3.8211143359903863,0.6380083576969877
4.A.4.c.2.I01.D03,1.9753475110983276,0.571662514530412
4.A.4.c.2.I01.D05,1.8243556136347205,0.5775585276842463
4.A.4.c.3.I01.D02,2.881825487570931,0.5905332643426213
4.A.4.c.3.I01.D05,2.9818947163441156,0.5785749110680971
4.A.4.c.3.I05.D04,2.7362124090202933,0.6046541977974078
4.A.4.c.3.I05.D06,2.7616347822599443,0.6161055179562673
4.A.4.c.3.I06.D01,2.722616453982397,0.6102260860899937
4.A.4.c.3.I06.D03,2.7429210275700022,0.608067806583219
4.A.1.a.1.I01.D02,2.3210356487143313,0.8211946934377572
4.A.1.a.1.I01.D03,2.4702108519737243,0.8221554101334227
4.A.1.a.1.I02.D01,3.276983807774036,0.6526564357077298
4.A.1.a.1.I02.D02,2.9045521177315328,0.6853805575042475
4.A.1.a.1.I02.D03,3.393492639292284,0.6754645396123529
4.A.1.a.1.I02.D04,3.5974503684733854,0.5811976727922072
4.A.1.a.1.I02.D05,2.8754656033868837,0.6145076335992368
4.A.1.a.1.I02.D06,3.347562262142121,0.5907024277666473
4.A.1.a.1.I02.D07,2.7125519396967546,0.652160237452998
4.A.1.a.1.I02.D11,3.4938513595925293,0.5826536495699202
4.A.1.a.1.I02.D12,2.7840372441022474,0.7136326775810646
4.A.1.a.1.I02.D14,2.515005838144526,0.62066767240076
4.A.1.a.1.I02.D15,2.6571910083858024,0.6684916982248312
4.A.1.a.1.I02.D16,3.7421717037986966,0.625147697518539
4.A.1.a.1.I03.D01,2.6255216526736973,0.6493049084306586
4.A.1.a.1.I03.D02,2.756149377259386,0.6637407347002009
4.A.1.a.1.I03.D03,2.829829040728103,0.6362407993353951
4.A.1.a.1.I03.D04,2.5990876283665783,0.5991055182810516
4.A.1.a.1.I03.D05,2.4631461963969894,0.7271450945203917
4.A.1.a.1.I03.D06,1.5598281397347855,0.6284482762914845
4.A.1.a.1.I03.D07,2.5750062465739605,0.6444064737006547
4.A.1.a.1.I04.D02,2.7317476079928342,0.6586320594045318
4.A.1.a.1.I04.D03,2.4164017811765444,0.675795012207856
4.A.1.a.1.I04.D04,3.2173312083250396,0.6309714595615024
4.A.1.a.1.I04.D05,2.3937663104974014,0.7052096379798183
4.A.1.a.1.I04.D06,2.3437193324208696,0.6943741788750204
4.A.1.a.1.I04.D07,3.0814608241126678,0.6179216154619258
4.A.1.a.1.I04.D08,2.0176859177082447,0.7220505280455658
4.A.1.a.1.I05.D01,2.25060890165204,0.662677098988099
4.A.1.a.1.I06.D01,2.135772690465614,0.6341627542149997
4.A.1.a.1.I06.D03,3.476174459285711,0.800703446038332
4.A.1.a.1.I06.D04,3.1099254507265397,0.6509213867271324
4.A.1.a.1.I07.D01,2.547926229391031,0.6236665219423339
4.A.1.a.1.I08.D01,2.3682655595112507,0.9145244111621365
4.A.1.a.1.I08.D02,2.7212288293027864,0.8934638539432997
4.A.1.a.1.I08.D03,2.0224230580583984,0.7993957809315271
4.A.1.a.1.I09.D01,1.865311087575874,0.612450637281023
4.A.1.a.1.I09.D02,2.0970055125386295,0.7836529553187805
4.A.1.a.1.I09.D03,1.1886808499075592,0.7018346044483719
4.A.1.a.1.I10.D01,2.217477203876158,0.7397692211356821
4.A.1.a.1.I10.D02,2.571249508060081,0.6480042934477819
4.A.1.a.1.I10.D03,2.3294145446517627,0.6522677286047402
4.A.1.a.1.I10.D04,2.6154808031515104,0.7448949536109977
4.A.1.a.1.I10.D05,2.2841433411701666,0.7359956014991953
4.A.1.a.1.I10.D06,2.0125614990296237,0.6934646839218921
4.A.1.a.1.I10.D07,2.0352028740938515,0.7594345693642648
4.A.1.a.1.I11.D01,2.0074683481362703,0.795443561071024
4.A.1.a.1.I12.D01,2.723218833566132,0.5871291066346833
4.A.1.a.1.I12.D02,2.6947835007297005,0.5773253696866787
4.A.1.a.1.I12.D03,1.7284445578346554,0.6213352060955506
4.A.1.a.1.I13.D01,2.1824134774136215,1.0033708049975036
4.A.1.a.1.I13.D02,2.564711105096357,0.8064015358256196
4.A.1.a.1.I13.D03,2.4178161754286767,0.8847654657935049
4.A.1.a.1.I14.D01,2.2376555183820366,0.6538574436821554
4.A.1.a.1.I14.D03,3.174708270439983,0.6225056959556241
4.A.1.a.1.I14.D04,1.8174363780776526,0.6071418972992482
4.A.1.a.1.I14.D05,2.3059442574155193,0.6049282506717812
4.A.1.a.1.I15.D01,2.6105064914191773,0.6277176307522021
4.A.1.a.1.I15.D02,2.9433597251257986,0.6802919264442284
4.A.1.a.1.I16.D01,2.417886754347298,0.8141897804092917
4.A.1.a.1.I16.D02,2.362232168306806,0.7637348138313191
4.A.1.a.1.I16.D03,2.230179969676108,0.8881761152350958
4.A.1.a.1.I16.D04,2.579785525396905,0.9455221470007613
4.A.1.a.1.I16.D05,2.479361730761986,0.7540009130632264
4.A.1.a.1.I16.D06,2.8543486831639706,0.7907563827590085
4.A.1.a.1.I17.D01,3.032234012607851,0.6400132521445503
4.A.1.a.1.I17.D02,2.1283872109634814,0.7027174222807258
4.A.1.a.1.I17.D03,3.7281665088054425,0.6301953961883928
4.A.1.a.1.I18.D01,1.6377901041471534,1.1009870076074155
4.A.1.a.1.I18.D02,1.5642972904620709,0.8537968886819995
4.A.1.a.1.I18.D03,1.4124096855607582,0.711756186946183
4.A.1.a.1.I18.D04,1.6715375337177418,0.6127282183794902
4.A.1.a.1.I19.D01,2.607440403423701,0.5807324983412556
4.A.1.a.1.I19.D02,2.179505926723202,0.6335226473972941
4.A.1.a.1.I20.D01,2.198420620882448,0.8713213732674543
4.A.1.a.1.I20.D02,2.528959805877202,0.7311439742850618
4.A.1.a.1.I20.D03,2.540957359803895,0.6776930213700831
4.A.1.a.1.I20.D05,2.3409250834688193,0.729387022396617
4.A.1.a.1.I20.D06,1.950495389715337,0.7984515024231591
4.A.1.a.1.I20.D07,1.7924723254515236,0.7554846211156083
4.A.1.a.1.I20.D08,2.892951868857036,0.642743004547853
4.A.1.a.1.I20.D09,2.1211003500806003,0.838172912004298
4.A.1.a.1.I20.D10,2.4671707304722976,0.8997350656155412
4.A.1.a.1.I21.D01,2.2914277109919663,0.7166138682307821
4.A.1.a.1.I21.D02,2.415609522103474,0.784867115860032
4.A.1.a.1.I21.D03,2.9264885454693905,0.7520095460082281
4.A.1.a.1.I21.D04,1.9436337932082652,0.6178075508775605
4.A.1.a.1.I22.D01,2.314048078038092,0.7052684424768003
4.A.1.a.1.I22.D02,2.6473877231926735,0.6755075842739817
4.A.1.a.1.I22.D03,1.8081917355615835,0.7611982268141548
4.A.1.a.1.I23.D01,2.6546486765780806,0.5820028074214196
4.A.1.a.1.I23.D02,2.131679945708779,0.7407760530542413
4.A.1.a.1.I23.D03,2.8961101514774024,0.6395130223818022
4.A.1.a.1.I23.D04,2.6271038972458682,0.6641219420588884
4.A.1.a.1.I23.D05,2.6329094921638005,0.6545202111546553
4.A.1.a.1.I23.D09,2.593367650982365,0.6086699943225833
4.A.1.a.2.I01.D01,3.2814048478626443,0.7916875412592983
4.A.1.a.2.I01.D02,2.916040054876503,0.6378396821257404
4.A.1.a.2.I01.D03,2.815657346083839,0.6736406554262411
4.A.1.a.2.I01.D04,2.9355999540182287,0.6517943594326105
4.A.1.a.2.I01.D06,2.550289619340689,0.6430151730745521
4.A.1.a.2.I01.D08,1.9252581541217073,0.7719688801152911
4.A.1.a.2.I01.D09,2.971233659687154,0.6182392851067462
4.A.1.a.2.I01.D11,3.187969154364592,0.6217247108736288
